MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
367379890,2023-01-01T00:00:07,21.28046,-157.8382,0,321.6,511,DISCOVERY,,WCC5846,60,0,23,7,,6,A
368253360,2023-01-01T00:00:03,29.75005,-90.13649,5,6.3,511,ALMA GRACE,,WDM9513,57,0,143,22,2.8,57,A
366961490,2023-01-01T00:00:04,32.39237,-90.99282,4.4,24.7,16,O H INGRAM,,WDB8610,31,0,56,16,,57,A
367741510,2023-01-01T00:00:04,29.68649,-91.48523,0,234.4,124,HALLIE T,,WDI8725,31,0,,,,31,A
565004000,2023-01-01T00:00:03,32.66685,-78.33462,12,249,248,WAN HAI 505,IMO9294874,S6AV3,70,0,268,32,12.5,70,A
367405830,2023-01-01T00:00:02,29.74451,-93.86879,0,84,135,C-TRACTOR 21,IMO9529750,WDE8466,31,0,33,12,5.7,52,A
367668760,2023-01-01T00:00:02,36.965,-89.09557,0,84,349,QUENTON CRAIG HARRIS,IMO8836560,WDH9504,31,12,42,15,,57,A
367562820,2023-01-01T00:00:07,34.80527,-87.44227,6.6,98.1,93,BREWSTER KNOTT,,WDG6998,31,12,25,9,,57,A
367053160,2023-01-01T00:00:06,29.27744,-94.85465,0,294.1,511,COLONEL,,WCU3258,60,0,38,11,,67,A
367615260,2023-01-01T00:00:05,37.21163,-88.87605,0,320.6,511,ENTERPRISE,,WDH4205,31,0,26,,,31,A
368045260,2023-01-01T00:00:04,29.89973,-90.0808,0,277.4,511,SARAH PAIGE,,WDK3438,52,15,21,9,0,52,A
366873670,2023-01-01T00:00:03,27.98348,-90.62428,6,151.1,511,RHEA,IMO8976463,WDB2228,31,0,27,11,,52,A
983558332,2023-01-01T00:00:04,27.61118,-82.68707,14,261.2,511,CARNIVAL PARADISE R2,,,51,15,,,,51,A
367638150,2023-01-01T00:00:02,35.27925,-90.11136,0,320,165,THERESA L WOOD,,WDH6456,31,12,39,12,,57,A
368264720,2023-01-01T00:00:01,29.03001,-90.22937,9.3,356.8,359,HOS RUGER,IMO9385269,WDN2728,70,0,79,18,7.4,70,A
367396710,2023-01-01T00:00:00,37.81902,-122.30899,0.2,155.6,279,Z-FOUR,IMO9194165,WDE7715,31,0,28,9,3.5,99,A
368289320,2023-01-01T00:00:00,29.85271,-90.06294,0,333.3,344,BRANDON LIVINGSTON,IMO1325579,WDN5355,57,15,20,9,0,57,A
368217750,2023-01-01T00:00:01,38.82849,-90.10896,0,280.5,22,MELBA L. ENGEMANN,,WDM5632,52,12,40,12,2.6,52,A
316018031,2023-01-01T00:00:06,47.24135,-90.1231,13.7,256.9,257,ALGOMA GUARDIAN,IMO8505850,CFK9698,70,0,222,23,9.7,79,A
367402820,2023-01-01T00:00:08,30.0341,-93.78065,0.1,131.9,511,AFFIRMED,,WDE8208,31,0,22,9,,31,A
538002221,2023-01-01T00:00:02,43.65435,-68.82533,9.6,266.8,265,GREAT EASTERN,IMO9298739,V7HF4,80,0,182,27,11.2,89,A
367597240,2023-01-01T00:00:01,40.62976,-74.0724,0,304.3,113,FDNY FIRE FIGHTER II,,WDH2405,90,5,38,,,51,A
303682000,2023-01-01T00:00:00,29.60075,-90.6616,0,294.2,511,HALCYON,,WCG5821,37,15,38,7,,0,A
367661820,2023-01-01T00:00:00,30.01425,-93.98376,0.1,353.1,186,MISTER MAC,,WDH8821,31,12,22,,,57,A
366963980,2023-01-01T00:00:05,37.79683,-122.39348,0,320.5,235,SAN FRANCISCO,,WZC3886,60,0,46,9,,60,A
367767250,2023-01-01T00:00:08,29.82175,-93.96108,0,360,511,GLEN K,,WDJ3358,52,0,0,0,0,52,A
338899000,2023-01-01T00:00:08,39.94414,-125.38429,12.6,161.2,160,COMMITMENT,IMO9369411,WDE3894,31,0,40,12,6.9,57,A
367643790,2023-01-01T00:00:01,26.08193,-80.11621,0,257.2,511,TATE MCALLISTER,IMO9743461,WDH7005,31,0,28,11,,52,A
368177590,2023-01-01T00:00:05,29.83292,-93.98913,0,311,181,ADDISON FAITH,,WDL9274,57,12,119,34,3.3,57,A
367504690,2023-01-01T00:00:07,45.58099,-122.76028,0,280.5,124,WALLACE E,IMO8936580,WDF9394,31,0,35,10,,31,A
366996830,2023-01-01T00:00:09,37.9278,-87.88645,0,145.4,511,ROAN,,WDC2724,31,0,14,6,,52,A
367041550,2023-01-01T00:00:01,35.85616,-95.36961,0,294.4,147,KEVIN CONWAY,IMO8992338,WDC5466,31,12,42,11,,31,A
368113370,2023-01-01T00:00:03,37.80113,-88.00767,2.5,114.4,111,OUIZEE,,WDL2577,31,12,26,10,3.4,31,A
366773340,2023-01-01T00:00:02,30.3983,-81.42791,0,110.4,511,ST JOHNS,,WCZ5404,60,,15,5,,,B
368244910,2023-01-01T00:00:01,30.1691,-89.44995,4.4,63.9,69,BLAIR ELIZABETH,IMO1279901,WDM8614,57,12,117,18,3,57,A
368164530,2023-01-01T00:00:02,33.71389,-118.2562,10.5,117.3,115,ANGELS PILOT,,WDL7900,50,0,17,5,2,50,A
367324580,2023-01-01T00:00:05,41.58218,-70.27383,6.2,338.2,343,NANTUCKET,IMO7334199,WBQ6814,60,0,70,18,2.9,60,A
368247290,2023-01-01T00:00:06,30.0771,-91.30753,2.4,350.8,511,DEBBIE L OWEN,,WDM8876,57,0,207,22,3,57,A
367334890,2023-01-01T00:00:02,44.18114,-68.424,0,231.8,511,CAPT HENRY LEE,IMO999999999,WBF7529,60,0,40,16,0,60,A
316003982,2023-01-01T00:00:09,49.29767,-123.02963,0.1,36.8,511,KAYMAR,IMO7397737,CZ3627,31,0,20,7,3.1,52,A
368077290,2023-01-01T00:00:01,29.76372,-95.09355,0,34.3,146,JANIS ELIZABETH,,WDK6711,32,12,22,10,3.1,32,A
367108840,2023-01-01T00:00:05,29.65499,-91.12409,0,300.6,511,GALVESTON BAY,IMO7201536,WX9281,30,0,49,10,,30,A
338304806,2023-01-01T00:00:06,33.91892,-78.25934,0,5,511,DIFFERENT DRUMMER,IMO0000000,,37,,15,5,,,B
310786000,2023-01-01T00:00:05,26.16963,-92.59691,15.4,285.1,289,GASLOG WALES,IMO9853137,ZCEY2,81,0,297,47,10.8,81,A
367506740,2023-01-01T00:00:07,29.37608,-94.86891,0,338.4,284,LLANO,,WDF9589,31,0,25,9,,52,A
367382320,2023-01-01T00:00:04,29.64648,-93.14303,0.1,15.8,288,ODYSSEA CHAMPION,IMO9535060,WDE6600,90,0,58,12,4,60,A
367040920,2023-01-01T00:00:00,32.08745,-81.08879,0,360,511,CLEAN SWEEP,,WCS5744,31,0,17,6,,57,A
499929694,2023-01-01T00:00:00,48.78099,-122.75529,10.3,190.3,8,TANERLIQ,IMO9178445,WDF2025,52,0,45,14,7,52,A
368109550,2023-01-01T00:00:02,37.51335,-122.19524,0,79.7,511,ILIOHALE,IMO0000000,WDL2164,36,,13,8,,,B
367004030,2023-01-01T00:00:09,29.67999,-91.09974,0,360,511,TRENT JOSEPH,,WDE5440,31,0,20,7,,99,A
369970719,2023-01-01T00:00:06,36.95647,-76.32824,0,171.6,511,USS ARLINGTON,,NARL,90,0,196,,,35,A
367011820,2023-01-01T00:00:06,30.69972,-88.03433,0,343.5,166,JINX P SMITH,,WDF5817,31,12,32,10,,57,A
338403392,2023-01-01T00:00:02,47.64709,-122.34438,0,360,511,COMPADRE,IMO0000000,,37,,16,4,,,B
366997750,2023-01-01T00:00:05,29.95552,-93.86517,0,36,176,FATHER SEELOS,IMO8991011,WDC2789,31,12,22,10,2.3,57,A
353105000,2023-01-01T00:00:01,27.22569,-79.27246,17.6,4.8,4,HORIZON HIGHWAY,IMO9726700,3FVP9,70,0,199,38,9.3,70,A
366955460,2023-01-01T00:00:00,30.03163,-93.73879,4.7,7,6,CANDACE,IMO9343027,WDB8245,31,0,26,9,2.8,32,A
366953920,2023-01-01T00:00:08,36.96337,-89.09518,0,288.4,0,ALICE I HOOKER,,WDB8155,31,12,38,15,,57,A
367378120,2023-01-01T00:00:07,30.43048,-91.20074,2.4,0.5,511,MS FRANCES,,WDE6272,31,15,16,7,,57,A
367123560,2023-01-01T00:00:03,28.63209,-91.0285,0.3,254.1,511,KYLIE D,IMO8658102,WDJ2577,90,0,36,9,2.8,70,A
366968070,2023-01-01T00:00:03,47.63246,-122.32899,0,360,511,ZODIAC,IMO7937587,WTH5653,60,0,33,7,,36,A
367338000,2023-01-01T00:00:08,29.11417,-90.20156,0,269.4,83,HARVEY POWER,IMO9654232,KVEY,90,0,84,,,70,A
215514000,2023-01-01T00:00:04,24.52622,-79.96797,14.3,63.7,65,SEAVELVET,IMO9843211,9HA5155,80,0,237,44,13.4,80,A
316019447,2023-01-01T00:00:04,49.11959,-123.16769,0,6.3,511,VIKING CAVALIER,IMO7803114,CFG7420,30,7,23,7,3.4,30,A
367614030,2023-01-01T00:00:00,43.34656,-124.32053,0,275.1,511,NORTH BEND,,WDH4086,31,0,20,6,,90,A
538005262,2023-01-01T00:00:00,29.34292,-89.4023,13.9,139.1,141,ASTURCON,IMO9646730,V7CH7,70,0,180,30,10.3,70,A
366995840,2023-01-01T00:00:03,29.74763,-95.09815,0,255.6,49,BIG AL,,WDC2635,31,0,17,6,,57,A
366821510,2023-01-01T00:00:01,35.12027,-92.81887,4.9,116.6,109,ROBERT INGLE,,WDA5570,31,15,34,11,,31,A
367717440,2023-01-01T00:00:04,37.02011,-88.25223,0,303.1,511,HAZEL DEMERY,,WDI6316,31,15,18,,,30,A
367506850,2023-01-01T00:00:08,30.34608,-88.5076,0.4,285.1,511,SIGNET VICTORY,IMO8968208,WDF9599,31,0,24,9,,52,A
368167210,2023-01-01T00:00:07,38.50595,-90.27242,0,0,12,SARAH ANNE JUDD,,WDL8184,57,12,348,33,0,57,A
366961670,2023-01-01T00:00:04,29.75768,-95.09287,6.3,208.5,511,CAPT LEROY,,WCZ5746,31,0,16,6,,31,A
367534690,2023-01-01T00:00:04,29.7314,-95.05159,0,246.6,123,PATRICK J STUDDERT,,WDG4262,31,12,25,,,57,A
366776000,2023-01-01T00:00:02,41.62988,-70.90341,0,337.1,168,ISLAND QUEEN,,WZE8187,60,0,30,8,,60,A
366967350,2023-01-01T00:00:09,29.96637,-93.85788,0,226.4,210,CAPE ANN,IMO7429097,WDJ3663,31,0,32,9,4,52,A
367403020,2023-01-01T00:00:00,24.56356,-81.80091,1.4,79.1,69,WHEELS,IMO9556923,WDE8224,37,5,50,8,2.3,37,A
367433620,2023-01-01T00:00:05,36.96153,-89.09547,0.1,284.3,511,LLOYD DUNNING,IMO7207724,WDF2930,31,15,24,9,,31,A
338189000,2023-01-01T00:00:01,26.84994,-90.59867,10.2,214.1,221,BREEZE,IMO9684835,WDH5055,90,0,76,18,5.9,70,A
367635370,2023-01-01T00:00:01,41.52264,-88.08712,6.5,18.1,511,SYDNEY REESE,,WDH6184,31,12,22,,,57,A
367671160,2023-01-01T00:00:00,30.1715,-93.31946,0,222.7,5,MOLLY PATRICIA,,WDH9743,31,12,29,,,57,A
368072040,2023-01-01T00:00:02,29.99238,-90.43298,0,38.3,266,M/ V COTTLE,,WDK6182,57,12,119,34,3.1,57,A
367084930,2023-01-01T00:00:06,43.2738,-82.44449,10.1,353.4,352,SAMUEL DE CHAMPLAIN,IMO7433799,WDC8307,31,0,45,11,3.8,70,A
368055000,2023-01-01T00:00:01,27.46544,-82.68619,0.2,8.7,511,EAGLE EYE,,WST3794,30,,18,6,,,B
367612480,2023-01-01T00:00:01,29.14357,-90.21698,0,72.8,250,HOS CROCKETT,IMO9647617,WDH3936,90,5,97,19,6,70,A
367687520,2023-01-01T00:00:01,30.10966,-90.9682,8.2,99.5,97,CHIPPEWA,,WDI3361,31,12,22,,,57,A
366995360,2023-01-01T00:00:03,30.37947,-91.23474,0,4.6,37,UNCLE BUD,,WDC2592,31,12,16,8,,57,A
367529030,2023-01-01T00:00:03,46.19033,-123.8295,0.1,226.8,99,CONNOR FOSS,,WDG3727,57,0,19,,,57,A
319963000,2023-01-01T00:00:08,27.24375,-93.44406,9.7,265.9,262,STOLT ISLAND,IMO9414058,ZCXG7,80,0,182,32,11.9,82,A
367028680,2023-01-01T00:00:07,29.64106,-91.34087,8.3,276.6,511,AARON JOSEPH,IMO8129527,WCV9877,31,0,18,7,,52,A
311000879,2023-01-01T00:00:05,18.69259,-66.02693,21.7,285,286,NORWEGIAN ENCORE,IMO9751511,C6EF4,69,0,334,45,8.6,69,A
367056060,2023-01-01T00:00:04,30.12858,-91.32215,0.1,265.5,511,THERESA B,,WCY7174,31,0,17,7,,31,A
367725310,2023-01-01T00:00:01,30.41288,-88.88013,0,308.7,511,MY ANGEL,IMO8036299,WDI7096,30,,20,6,,,B
366935060,2023-01-01T00:00:04,29.82443,-93.96162,4.7,235.5,249,DOUG BARKER,IMO8635552,WCZ4561,31,12,23,8,,57,A
367737750,2023-01-01T00:00:00,47.80961,-122.39038,0.1,60.5,511,LEGACY,,WDI8354,37,,,,,,B
367695890,2023-01-01T00:00:01,29.42941,-94.71556,0,292,240,AMMIE CENAC,,WDI4171,31,12,21,,,52,A
366677000,2023-01-01T00:00:06,27.7862,-92.00716,4.3,336.3,342,ODYSSEA COURAGE,IMO9213040,WDF7773,90,0,70,14,3.9,70,A
367791410,2023-01-01T00:00:04,29.57094,-89.51131,0,187.5,511,JOLIE BLONDE,,WDJ5799,60,0,14,4,2,60,A
338387252,2023-01-01T00:00:06,33.9827,-118.45119,0,360,511,QUACKERS,,,99,15,0,0,0,99,A
210362000,2023-01-01T00:00:04,29.42968,-93.62545,0,70.4,70,SANTIAGO I,IMO9730347,5BXZ5,89,1,182,32,8,89,A
368035830,2023-01-01T00:00:07,28.2397,-91.57749,7.3,35.3,511,GOL FORCE,IMO896482400,WDK2472,71,5,50,12,4.3,71,A
367057380,2023-01-01T00:00:02,29.94025,-90.1782,0,269,511,DEL WILKINS,,WDC6516,31,12,18,8,,31,A
538070338,2023-01-01T00:00:07,26.09788,-80.16704,0,193.6,38,KAUHALE KAI,,V7MC9,37,0,23,7,,37,A
367412830,2023-01-01T00:00:02,43.34474,-124.32105,0,256.7,171,ECHO BELLE,IMO803463100,WDE9050,30,0,33,8,4,30,A
369970440,2023-01-01T00:00:08,38.58975,-90.20532,0,147.6,50,PATHFINDER,IMO8891077,AEBQ,90,0,21,8,,59,A
366983110,2023-01-01T00:00:00,29.60645,-89.87096,11.1,105.7,511,ANGUS R COOPER,,WCZ9214,31,5,27,7,,52,A
316033071,2023-01-01T00:00:04,49.16866,-123.93247,0,360,511,DAVID J,,,31,0,,,,31,A
367451430,2023-01-01T00:00:04,31.34634,-81.19808,4.7,181.5,511,DEBRA LEE,IMO8958708,WDF4397,30,,25,7,,,B
366946850,2023-01-01T00:00:01,27.82314,-97.4872,0,334.1,216,MATHEW J SCOTT,,WDI3973,31,12,18,7,,52,A
367557410,2023-01-01T00:00:09,29.76045,-91.66773,4.8,267.6,511,ALEX D,,WDG6475,31,12,23,,,57,A
367679550,2023-01-01T00:00:01,29.42462,-94.71887,0.3,131.4,215,RANDOLPH C,,WDI2573,31,5,22,,,52,A
256074000,2023-01-01T00:00:00,28.55186,-93.41575,13.5,305.2,307,PS HAMBURG,IMO9657806,9HA5685,80,0,183,32,8.7,80,A
316004658,2023-01-01T00:00:04,49.20361,-123.04353,8.4,277.4,511,OCEAN MONARCH,,VG6686,31,0,14,5,2.5,52,A
367560890,2023-01-01T00:00:04,29.62543,-89.91847,0,252.6,511,RUFFIAN,,WDG6810,31,0,17,6,,31,A
367003770,2023-01-01T00:00:04,29.706,-95.03674,0,282,190,PADDY,,WDF2429,31,12,21,8,,57,A
367515850,2023-01-01T00:00:02,40.61021,-74.05132,0.1,62,322,DISCOVERY COAST,IMO9655406,WDG2458,31,0,29,10,,52,A
374788000,2023-01-01T00:00:02,29.90811,-90.11898,11.7,105.8,98,PRELUDE,IMO9810654,H9FG,80,0,180,27,7.6,80,A
367157150,2023-01-01T00:00:03,29.29397,-94.8577,0,286,511,RMS CITATION,IMO8033584,WDG5250,90,0,50,12,3.4,25,A
368857000,2023-01-01T00:00:01,24.15454,-81.98151,9.9,72.3,70,CG MAPLE,IMO9258208,NWBE,90,0,68,14,4.4,55,A
368681000,2023-01-01T00:00:01,29.13476,-90.20158,0,21.9,64,L/B PAUL,IMO8770704,WDE6198,90,0,40,25,2.3,39,A
368015740,2023-01-01T00:00:05,36.84951,-76.315,0,131.4,14,PINNERS POINT,,WDJ8372,52,0,18,6,2.6,52,A
338060153,2023-01-01T00:00:06,30.67118,-81.46645,0.5,188.5,511,NCSO LE20,,,55,0,6,,,55,A
366961550,2023-01-01T00:00:07,30.04887,-90.53772,0,24.6,278,PETER J,,WDJ2317,31,0,17,7,,57,A
368084040,2023-01-01T00:00:02,39.1427,-81.74279,4.4,6,357,MISS IVY BRYNNE,,WDK7396,57,0,37,10,3.1,57,A
367752440,2023-01-01T00:00:00,43.07921,-70.75733,0,360,303,SAN JOSE,,WDI9818,31,0,,,,52,A
367127110,2023-01-01T00:00:03,29.79729,-95.06767,0,132.8,511,CHERYL K,,WDD3191,31,0,15,6,,31,A
367791540,2023-01-01T00:00:01,40.56595,-73.9708,11.4,101.5,100,OPPORTUNITY,,WDJ5813,60,0,,,,60,A
339296000,2023-01-01T00:00:07,26.0974,-80.16309,0,360,511,CHAPTER 3,,6YVP5,37,0,37,8,3,37,A
368223280,2023-01-01T00:00:04,29.68571,-95.0058,0,360,511,CONSTELLATION,,WDM6221,33,3,23,8,0,33,A
367373000,2023-01-01T00:00:01,28.66153,-89.55151,0,223.7,22,TRUE NORTH,,WDG6679,37,15,33,,,10,A
316004053,2023-01-01T00:00:00,46.5037,-84.32789,0,0,511,W J IVAN PURVIS,IMO5217218,VCBM,31,7,29,7,2.7,90,A
367702280,2023-01-01T00:00:00,29.9736,-90.3991,0.3,271.2,305,MICHAEL G MORRIS,,WDI4814,31,12,51,14,,52,A
367726830,2023-01-01T00:00:01,40.44238,-73.81797,1.6,315.5,511,PHANTOM,,WDI7246,90,0,17,5,,50,A
367490530,2023-01-01T00:00:00,29.41172,-94.73539,0,327.8,511,JERRY DOG MCLAIN,,WDF8019,31,12,23,10,,57,A
366925000,2023-01-01T00:00:07,30.36034,-89.09159,0,296.2,511,SUSAN W,IMO8968789,WCW4123,31,0,33,10,3.6,31,A
367083580,2023-01-01T00:00:03,29.44928,-94.844,5.7,155.2,156,ROCKFISH,IMO8998954,WDC8223,31,12,21,9,,57,A
366951590,2023-01-01T00:00:03,29.31059,-94.79019,0,360,511,CAPT JOHN,,WDB8024,60,0,20,8,,30,A
367340160,2023-01-01T00:00:03,29.31483,-94.7961,0,50,511,CAROLINA,IMO0552707,WDE3513,90,5,171,20,0,90,A
367078410,2023-01-01T00:00:08,29.54633,-90.70029,0,58.6,511,MISS CROSBY,IMO8987826,WDC7879,31,0,19,8,,52,A
338109803,2023-01-01T00:01:01,26.11169,-80.10644,0,360,511,DONE DEAL,,,37,,12,3,,,B
368583000,2023-01-01T00:00:28,26.11255,-80.10803,0.1,218.3,511,ALASKA MIST,IMO8836259,WDE2125,30,5,50,9,,37,A
316009844,2023-01-01T00:00:04,49.29034,-123.06069,0,18.3,511,WESTMINSTER HUNTER,,,52,15,,,,52,A
367787430,2023-01-01T00:00:03,41.70589,-87.54651,0.1,343.8,357,NATHAN S,IMO8841967,WDJ5413,31,0,27,8,3.1,52,A
367061930,2023-01-01T00:00:01,46.20031,-123.38574,0,2.9,511,TEBENKOF,IMO7309273,WCY2888,30,15,23,7,,30,A
367611060,2023-01-01T00:00:01,41.20069,-72.87449,0,76.8,104,DENISE A BOUCHARD,IMO9730359,WDH3802,31,0,34,10,4.3,57,A
316014214,2023-01-01T00:00:08,48.42385,-123.38536,0,360,511,STAR WARS II,IMO5079238,CYJY,30,7,22,6,2.9,30,A
316004950,2023-01-01T00:00:01,46.4947,-84.41876,2.4,72.3,76,SAGINAW,IMO5173876,VF2560,70,0,195,22,7.8,70,A
367780340,2023-01-01T00:00:06,40.71187,-74.02713,3.7,7.3,511,NAUTICAL EMPRESS,,WDJ4707,60,0,36,8,,99,A
366985310,2023-01-01T00:00:06,37.85627,-122.47766,0,275.9,276,BAY MONARCH,,WCZ9381,60,0,38,10,,60,A
367103180,2023-01-01T00:00:07,32.52672,-87.84,0,132.8,4,JACKSON PLATTE,,WDC9506,31,12,35,10,,31,A
368130550,2023-01-01T00:00:07,29.61077,-89.87953,3,292.4,511,TAYLOR,,WDL4350,31,0,20,8,3,31,A
323115110,2023-01-01T00:00:07,23.14315,-82.33292,0,243.2,511,QUALITY STAR,IMO8003503,CL3052,90,4,88,16,5,90,A
368097570,2023-01-01T00:00:03,28.8658,-95.45981,4.6,260,256,MOTLEY,,WDK8805,57,12,202,18,2.8,52,A
636017052,2023-01-01T00:00:02,40.24252,-125.37595,8,323.7,328,SAM PANTHER,IMO9467952,D5JB6,70,0,178,28,9.8,79,A
367561140,2023-01-01T00:00:00,28.0556,-90.51159,9.1,199.7,195,HARVEY HAWK,IMO9582295,WWTY,90,0,92,18,5.9,90,A
366958650,2023-01-01T00:00:02,29.95184,-90.02273,11.8,121,511,LOUISIANA,IMO8423947,WDB8437,31,0,32,7,,52,A
366997710,2023-01-01T00:00:00,29.97019,-90.24441,0,228.1,511,EMILY P SETTOON,,WDD4736,31,0,16,7,,90,A
366841550,2023-01-01T00:00:07,36.95272,-76.32851,0,258.4,511,SURRIE MORAN,IMO9239707,WDA7276,31,0,28,9,4.2,52,A
367618990,2023-01-01T00:00:07,37.92105,-87.87211,0,304.4,131,BIG J O,,WDH4558,31,15,37,,,30,A
366837910,2023-01-01T00:00:06,29.78221,-92.19213,0,59.3,511,RAM XIV,IMO8765072,WDA6950,90,8,35,22,,0,A
316009842,2023-01-01T00:00:03,49.20091,-123.03389,0,25.8,511,SMIT TYEE,,VG9196,52,0,12,5,0.7,52,A
367702780,2023-01-01T00:00:08,45.58753,-122.7703,0,264,139,SARAH,IMO9824887,WDI4859,31,0,23,,,52,A
367634660,2023-01-01T00:00:08,36.80818,-76.28674,0,273.1,511,KODIAK,IMO8987125,WDH6101,31,0,19,7,,52,A
367149890,2023-01-01T00:00:04,43.65747,-70.24761,0,63.4,310,IONA MCALISTER,IMO8023618,WDD4840,31,0,35,10,4.2,52,A
367003250,2023-01-01T00:00:00,37.74886,-122.35216,0.1,195.5,511,SARAH REED,,WDH9748,31,0,19,7,,31,A
257990000,2023-01-01T00:00:00,16.83008,-65.39873,14.8,293.1,294,IBERICA KNUTSEN,IMO9326603,LAHN6,80,0,277,43,12.1,80,A
368169460,2023-01-01T00:00:01,40.04798,-80.73125,0,242.3,354,GIANNA HULL,,WDL8431,31,12,37,11,3.1,31,A
367362710,2023-01-01T00:00:00,30.45574,-91.19477,0.2,178,4,ARTHUR J CARSON,IMO8842337,WDE5148,31,0,27,9,,57,A
367684360,2023-01-01T00:00:00,38.75212,-85.03303,0,360,511,J L BRADEN,,WDI3041,31,0,15,,,99,A
367746670,2023-01-01T00:00:08,29.36702,-94.79542,8.4,86.8,83,ELEANOR HADLEY,,WDI9237,31,12,,,,57,A
367433770,2023-01-01T00:00:08,47.65954,-122.38004,0,329.1,7,DEFENDER,IMO7332062,WDF2949,30,0,59,12,4.9,30,A
368061080,2023-01-01T00:00:05,29.25631,-89.36061,0,234.2,119,JUDITH ANN,IMO9852614,WDK5040,38,0,62,10,2.5,38,A
368013040,2023-01-01T00:00:04,48.71788,-122.73435,5.8,333.8,337,TODD E PROPHET,IMO9840740,WDJ8094,31,0,,,,31,A
247434700,2023-01-01T00:00:08,41.64224,-125.2117,11.7,173.2,178,VALLE LUNA,IMO9635755,ICIE,89,0,183,32,11.9,89,A
367468920,2023-01-01T00:00:02,29.94342,-90.1745,0,281.1,511,ELWOOD JONES,,WDF5940,31,15,13,6,,31,A
366767140,2023-01-01T00:00:05,47.91626,-122.50598,8.5,143.8,146,GARTH FOSS,IMO9070266,WCE4732,31,0,47,14,6.1,31,A
247437400,2023-01-01T00:00:08,29.319,-94.58233,0,152,52,PS ROMA,IMO9510462,IBHJ,89,0,183,32,8.2,89,A
538071235,2023-01-01T00:00:07,26.13352,-80.11914,0,360,511,PURAVIDA,,V7QL8,0,3,30,7,2,0,A
368222000,2023-01-01T00:00:15,48.36794,-124.61282,0,15.9,511,CALIFORNIA HORIZON,IMO7739193,WYB6335,30,5,25,7,,30,A
367009460,2023-01-01T00:00:04,30.16627,-91.00056,1,27.6,511,UNCLE NU,,WBC8841,31,0,15,6,,31,A
367353090,2023-01-01T00:00:03,24.29003,-83.29512,17.2,128,130,SUNSHINE STATE,IMO9408114,WDE4432,80,0,183,32,12.8,83,A
308045000,2023-01-01T00:00:03,25.88898,-79.80241,15,62.1,74,CARNIVAL TRIUMPH,IMO9138850,C6FN5,60,0,272,35,8.3,60,A
368006910,2023-01-01T00:00:03,39.68559,-80.86591,0,117.2,194,JESSE D PASENTINE,,WDJ7460,57,0,,,,57,A
367522920,2023-01-01T00:00:01,38.84874,-90.10843,0,25.3,511,TOM ZUPAN,,WDG3141,31,12,15,,,31,A
367662330,2023-01-01T00:00:05,38.82927,-82.15333,6.1,36.4,511,ANDY MULLINS,,WDH8869,31,0,15,,,52,A
367139000,2023-01-01T00:00:08,30.08026,-94.08486,0,124.6,117,TOM HENDERSON,,WDM6260,57,12,219,18,2.8,57,A
316005618,2023-01-01T00:00:03,49.16907,-123.93244,0.1,337.3,511,PACIFIC CHIEF,IMO6712174,CY8257,31,0,24,7,3.5,52,A
368185000,2023-01-01T00:00:00,29.56185,-89.77859,5.8,135.1,511,DEE WHITE,IMO9127227,WCW4132,31,0,35,10,4.8,30,A
367012730,2023-01-01T00:00:10,34.29051,-88.42601,5.8,10.5,11,CULLEN LANDOLT,,WCX2906,31,12,24,10,,57,A
311001095,2023-01-01T00:00:09,26.20083,-79.22017,18.6,71.8,73,CARNIVAL SPIRIT,IMO9188647,C6FF5,69,0,293,40,8.2,69,A
247275400,2023-01-01T00:00:09,40.64817,-74.09217,7.5,67,63,GRANDE BENIN,IMO9343170,ICEX,70,0,210,32,9.8,70,A
368209950,2023-01-01T00:00:13,48.49292,-122.67962,0,360,511,WILD BILL,IMO0000000,WDM4808,37,,54,14,,,B
367143360,2023-01-01T00:00:15,39.75819,-90.61184,0,319.3,17,ANDREW CANNAVA,,WDD4331,31,12,39,12,,57,A
367784260,2023-01-01T00:00:14,42.37539,-71.04855,0,351.6,511,KE GARNE,IMO0000000,WDJ5096,36,,0,0,,,B
366998890,2023-01-01T00:00:04,29.95337,-93.8655,0,285.9,511,APACHE,,WDH8266,31,0,16,6,3,31,A
338361459,2023-01-01T00:00:04,34.40633,-119.6894,0,360,511,FREYJA,IMO0000000,,36,,13,4,,,B
368019950,2023-01-01T00:00:06,27.33358,-82.54645,0,170.3,511,VOLARE,IMO0000000,WDJ8803,36,,14,4,,,B
367522170,2023-01-01T00:00:03,37.91894,-86.56687,5,90.8,95,CRYSTAL D TAYLOR,,WDG3070,31,12,48,12,,57,A
367157110,2023-01-01T00:00:03,39.76355,-74.11836,0,244.9,511,BAYOU DAWN,IMO8955794,WDD5359,31,0,22,7,2.6,31,A
367449990,2023-01-01T00:00:01,29.39746,-91.83192,5.1,41.3,511,AMANDA MARIE,,WDF4280,30,,21,6,,,B
367720690,2023-01-01T00:00:07,41.64809,-70.27908,0,25.1,205,GREY LADY IV,,WDI6638,60,0,,,,40,A
367689040,2023-01-01T00:00:04,36.97,-89.09839,0,70,342,RICK CALHOUN,,WDI3506,31,12,52,,,57,A
636021403,2023-01-01T00:00:02,30.57563,-88.02787,10,174.2,178,THETIS,IMO9738208,5LDT9,70,0,199,32,6.2,70,A
